user_id,name,gender,location,vehicle_type,preferred_mechanics,past_service_history
user_2609,Victor Alvarado,Female,"{'lat': 20.913634, 'long': 79.57286}",Bike,"['mech_77', 'mech_424', 'mech_186', 'mech_203', 'mech_398']","[{'mechanic_id': 'mech_373', 'service_type': 'Wheel Alignment', 'rating': 4.3}, {'mechanic_id': 'mech_244', 'service_type': 'Oil Change', 'rating': 4.0}, {'mechanic_id': 'mech_453', 'service_type': 'Transmission Repair', 'rating': 3.8}, {'mechanic_id': 'mech_270', 'service_type': 'Brake Repair', 'rating': 4.5}, {'mechanic_id': 'mech_429', 'service_type': 'Battery Change', 'rating': 5.0}, {'mechanic_id': 'mech_56', 'service_type': 'Engine Repair', 'rating': 3.7}, {'mechanic_id': 'mech_446', 'service_type': 'Suspension Fix', 'rating': 4.4}]"
user_2610,Andrew Smith,Male,"{'lat': 23.204969, 'long': 74.11516}",Truck,"['mech_392', 'mech_301', 'mech_245', 'mech_499', 'mech_279']","[{'mechanic_id': 'mech_181', 'service_type': 'Engine Repair', 'rating': 4.0}, {'mechanic_id': 'mech_344', 'service_type': 'Brake Repair', 'rating': 4.5}, {'mechanic_id': 'mech_331', 'service_type': 'Tire Replacement', 'rating': 3.2}, {'mechanic_id': 'mech_336', 'service_type': 'Battery Change', 'rating': 3.3}, {'mechanic_id': 'mech_312', 'service_type': 'Oil Change', 'rating': 4.1}, {'mechanic_id': 'mech_70', 'service_type': 'Oil Change', 'rating': 4.0}, {'mechanic_id': 'mech_276', 'service_type': 'Transmission Repair', 'rating': 3.6}, {'mechanic_id': 'mech_131', 'service_type': 'AC Service', 'rating': 3.4}, {'mechanic_id': 'mech_362', 'service_type': 'Tire Replacement', 'rating': 4.5}, {'mechanic_id': 'mech_489', 'service_type': 'General Service', 'rating': 3.4}]"
user_2611,Alejandra Solis,Other,"{'lat': 24.270532, 'long': 74.110148}",Truck,['mech_238'],"[{'mechanic_id': 'mech_419', 'service_type': 'Wheel Alignment', 'rating': 3.2}, {'mechanic_id': 'mech_271', 'service_type': 'Brake Repair', 'rating': 3.6}, {'mechanic_id': 'mech_99', 'service_type': 'Suspension Fix', 'rating': 4.5}, {'mechanic_id': 'mech_460', 'service_type': 'General Service', 'rating': 3.3}, {'mechanic_id': 'mech_241', 'service_type': 'General Service', 'rating': 3.4}, {'mechanic_id': 'mech_113', 'service_type': 'Engine Repair', 'rating': 3.1}, {'mechanic_id': 'mech_84', 'service_type': 'Transmission Repair', 'rating': 4.9}, {'mechanic_id': 'mech_105', 'service_type': 'Tire Replacement', 'rating': 3.8}, {'mechanic_id': 'mech_217', 'service_type': 'Tire Replacement', 'rating': 4.0}, {'mechanic_id': 'mech_77', 'service_type': 'Brake Repair', 'rating': 3.4}]"
user_2612,Russell Lewis,Other,"{'lat': 25.66114, 'long': 73.475543}",Car,"['mech_127', 'mech_78']","[{'mechanic_id': 'mech_73', 'service_type': 'Suspension Fix', 'rating': 4.4}, {'mechanic_id': 'mech_171', 'service_type': 'Engine Repair', 'rating': 3.6}, {'mechanic_id': 'mech_459', 'service_type': 'Battery Change', 'rating': 3.5}, {'mechanic_id': 'mech_468', 'service_type': 'Suspension Fix', 'rating': 4.7}, {'mechanic_id': 'mech_488', 'service_type': 'Wheel Alignment', 'rating': 3.6}, {'mechanic_id': 'mech_422', 'service_type': 'AC Service', 'rating': 3.3}, {'mechanic_id': 'mech_20', 'service_type': 'Battery Change', 'rating': 3.7}]"
user_2613,Matthew Smith,Female,"{'lat': 21.802666, 'long': 70.347443}",Bike,"['mech_361', 'mech_199']","[{'mechanic_id': 'mech_187', 'service_type': 'Battery Change', 'rating': 3.9}, {'mechanic_id': 'mech_82', 'service_type': 'General Service', 'rating': 4.8}, {'mechanic_id': 'mech_284', 'service_type': 'Transmission Repair', 'rating': 3.6}, {'mechanic_id': 'mech_297', 'service_type': 'Suspension Fix', 'rating': 4.5}, {'mechanic_id': 'mech_363', 'service_type': 'Wheel Alignment', 'rating': 4.8}]"
user_2614,Patrick Mccullough,Other,"{'lat': 23.709979, 'long': 79.430186}",Car,"['mech_236', 'mech_174', 'mech_370', 'mech_469', 'mech_396']","[{'mechanic_id': 'mech_386', 'service_type': 'Engine Repair', 'rating': 3.4}]"
user_2615,Susan Shaw,Male,"{'lat': 20.1498, 'long': 75.217671}",Electric Vehicle,"['mech_473', 'mech_300', 'mech_336', 'mech_232']","[{'mechanic_id': 'mech_119', 'service_type': 'Engine Repair', 'rating': 4.3}, {'mechanic_id': 'mech_379', 'service_type': 'Tire Replacement', 'rating': 4.5}, {'mechanic_id': 'mech_153', 'service_type': 'Brake Repair', 'rating': 3.1}, {'mechanic_id': 'mech_37', 'service_type': 'AC Service', 'rating': 4.1}]"
user_2616,Dennis Curtis,Female,"{'lat': 28.401378, 'long': 74.645839}",Bike,['mech_472'],"[{'mechanic_id': 'mech_162', 'service_type': 'Transmission Repair', 'rating': 3.2}]"
user_2617,Marcus Owen,Male,"{'lat': 27.99234, 'long': 75.859029}",Bike,['mech_361'],"[{'mechanic_id': 'mech_150', 'service_type': 'General Service', 'rating': 4.6}, {'mechanic_id': 'mech_217', 'service_type': 'Brake Repair', 'rating': 4.5}, {'mechanic_id': 'mech_496', 'service_type': 'Battery Change', 'rating': 4.0}, {'mechanic_id': 'mech_490', 'service_type': 'Transmission Repair', 'rating': 4.9}, {'mechanic_id': 'mech_458', 'service_type': 'Wheel Alignment', 'rating': 3.0}, {'mechanic_id': 'mech_59', 'service_type': 'AC Service', 'rating': 3.4}, {'mechanic_id': 'mech_150', 'service_type': 'Engine Repair', 'rating': 4.4}, {'mechanic_id': 'mech_140', 'service_type': 'Brake Repair', 'rating': 4.2}, {'mechanic_id': 'mech_413', 'service_type': 'Oil Change', 'rating': 4.3}]"
user_2618,Jeffrey Maxwell,Male,"{'lat': 29.486465, 'long': 75.146486}",Truck,['mech_317'],"[{'mechanic_id': 'mech_333', 'service_type': 'Engine Repair', 'rating': 3.8}, {'mechanic_id': 'mech_407', 'service_type': 'Suspension Fix', 'rating': 4.4}, {'mechanic_id': 'mech_37', 'service_type': 'Tire Replacement', 'rating': 3.0}, {'mechanic_id': 'mech_343', 'service_type': 'Tire Replacement', 'rating': 4.9}, {'mechanic_id': 'mech_134', 'service_type': 'Brake Repair', 'rating': 3.9}, {'mechanic_id': 'mech_343', 'service_type': 'Battery Change', 'rating': 4.6}, {'mechanic_id': 'mech_167', 'service_type': 'Battery Change', 'rating': 3.4}, {'mechanic_id': 'mech_47', 'service_type': 'Suspension Fix', 'rating': 3.4}]"
user_2619,Sabrina Vargas,Female,"{'lat': 28.969621, 'long': 75.928746}",Electric Vehicle,['mech_194'],"[{'mechanic_id': 'mech_48', 'service_type': 'Oil Change', 'rating': 4.5}, {'mechanic_id': 'mech_494', 'service_type': 'General Service', 'rating': 4.7}, {'mechanic_id': 'mech_476', 'service_type': 'Battery Change', 'rating': 3.4}, {'mechanic_id': 'mech_450', 'service_type': 'Oil Change', 'rating': 4.3}, {'mechanic_id': 'mech_319', 'service_type': 'Oil Change', 'rating': 3.2}, {'mechanic_id': 'mech_201', 'service_type': 'Oil Change', 'rating': 4.8}, {'mechanic_id': 'mech_454', 'service_type': 'Battery Change', 'rating': 4.4}, {'mechanic_id': 'mech_236', 'service_type': 'Suspension Fix', 'rating': 4.2}, {'mechanic_id': 'mech_495', 'service_type': 'Tire Replacement', 'rating': 4.3}]"
user_2620,Mallory Blake,Other,"{'lat': 28.614544, 'long': 71.123956}",Car,"['mech_442', 'mech_276', 'mech_373']","[{'mechanic_id': 'mech_303', 'service_type': 'Engine Repair', 'rating': 3.2}, {'mechanic_id': 'mech_394', 'service_type': 'Transmission Repair', 'rating': 4.1}, {'mechanic_id': 'mech_69', 'service_type': 'General Service', 'rating': 4.0}]"
user_2621,Calvin Jenkins,Other,"{'lat': 21.818571, 'long': 77.039272}",Electric Vehicle,['mech_414'],"[{'mechanic_id': 'mech_32', 'service_type': 'Engine Repair', 'rating': 3.8}]"
user_2622,Melissa Cochran,Other,"{'lat': 24.208169, 'long': 76.870663}",Truck,"['mech_179', 'mech_68']","[{'mechanic_id': 'mech_66', 'service_type': 'General Service', 'rating': 4.5}, {'mechanic_id': 'mech_165', 'service_type': 'AC Service', 'rating': 4.8}, {'mechanic_id': 'mech_466', 'service_type': 'Battery Change', 'rating': 3.8}, {'mechanic_id': 'mech_312', 'service_type': 'Battery Change', 'rating': 4.9}, {'mechanic_id': 'mech_327', 'service_type': 'AC Service', 'rating': 3.0}, {'mechanic_id': 'mech_214', 'service_type': 'Battery Change', 'rating': 4.5}, {'mechanic_id': 'mech_313', 'service_type': 'AC Service', 'rating': 4.2}]"
user_2623,Laura Nichols,Male,"{'lat': 25.065765, 'long': 77.195044}",Bike,"['mech_62', 'mech_433', 'mech_263', 'mech_123']","[{'mechanic_id': 'mech_216', 'service_type': 'Transmission Repair', 'rating': 4.1}, {'mechanic_id': 'mech_57', 'service_type': 'General Service', 'rating': 4.2}]"
user_2624,Pamela Bauer,Other,"{'lat': 20.008963, 'long': 71.199831}",Bike,"['mech_136', 'mech_384', 'mech_179']","[{'mechanic_id': 'mech_271', 'service_type': 'Oil Change', 'rating': 3.7}, {'mechanic_id': 'mech_416', 'service_type': 'Battery Change', 'rating': 3.6}, {'mechanic_id': 'mech_458', 'service_type': 'Transmission Repair', 'rating': 3.7}, {'mechanic_id': 'mech_344', 'service_type': 'Suspension Fix', 'rating': 3.0}, {'mechanic_id': 'mech_418', 'service_type': 'Suspension Fix', 'rating': 4.5}, {'mechanic_id': 'mech_218', 'service_type': 'AC Service', 'rating': 4.9}, {'mechanic_id': 'mech_271', 'service_type': 'AC Service', 'rating': 5.0}, {'mechanic_id': 'mech_368', 'service_type': 'Transmission Repair', 'rating': 3.3}]"
user_2625,Carl Rogers,Female,"{'lat': 29.798359, 'long': 75.393158}",Car,"['mech_491', 'mech_443', 'mech_284', 'mech_437']","[{'mechanic_id': 'mech_434', 'service_type': 'Oil Change', 'rating': 4.7}, {'mechanic_id': 'mech_390', 'service_type': 'Battery Change', 'rating': 3.4}, {'mechanic_id': 'mech_490', 'service_type': 'Brake Repair', 'rating': 3.5}]"
user_2626,Richard Small,Other,"{'lat': 28.407561, 'long': 76.715022}",Car,"['mech_8', 'mech_145', 'mech_190']","[{'mechanic_id': 'mech_252', 'service_type': 'Brake Repair', 'rating': 3.5}, {'mechanic_id': 'mech_269', 'service_type': 'Tire Replacement', 'rating': 4.3}, {'mechanic_id': 'mech_488', 'service_type': 'AC Service', 'rating': 4.4}, {'mechanic_id': 'mech_75', 'service_type': 'Suspension Fix', 'rating': 3.9}, {'mechanic_id': 'mech_13', 'service_type': 'Transmission Repair', 'rating': 4.3}]"
user_2627,Michelle Sanchez,Female,"{'lat': 27.895364, 'long': 74.634936}",Car,['mech_362'],"[{'mechanic_id': 'mech_41', 'service_type': 'Oil Change', 'rating': 4.3}, {'mechanic_id': 'mech_241', 'service_type': 'Tire Replacement', 'rating': 3.9}, {'mechanic_id': 'mech_345', 'service_type': 'Battery Change', 'rating': 4.9}, {'mechanic_id': 'mech_420', 'service_type': 'General Service', 'rating': 3.2}, {'mechanic_id': 'mech_30', 'service_type': 'General Service', 'rating': 4.1}, {'mechanic_id': 'mech_80', 'service_type': 'General Service', 'rating': 3.0}, {'mechanic_id': 'mech_478', 'service_type': 'General Service', 'rating': 3.5}, {'mechanic_id': 'mech_141', 'service_type': 'Transmission Repair', 'rating': 3.1}]"
user_2628,Maria Wagner,Other,"{'lat': 21.529572, 'long': 78.27914}",Truck,"['mech_408', 'mech_447', 'mech_305']","[{'mechanic_id': 'mech_432', 'service_type': 'General Service', 'rating': 4.5}, {'mechanic_id': 'mech_143', 'service_type': 'AC Service', 'rating': 4.5}, {'mechanic_id': 'mech_227', 'service_type': 'Battery Change', 'rating': 3.5}, {'mechanic_id': 'mech_260', 'service_type': 'Engine Repair', 'rating': 3.4}, {'mechanic_id': 'mech_137', 'service_type': 'Brake Repair', 'rating': 4.1}, {'mechanic_id': 'mech_393', 'service_type': 'Engine Repair', 'rating': 4.2}, {'mechanic_id': 'mech_229', 'service_type': 'Engine Repair', 'rating': 4.0}, {'mechanic_id': 'mech_484', 'service_type': 'Suspension Fix', 'rating': 4.4}]"
user_2629,Ashley Rose,Other,"{'lat': 24.174967, 'long': 74.416856}",Electric Vehicle,['mech_53'],"[{'mechanic_id': 'mech_171', 'service_type': 'Wheel Alignment', 'rating': 4.7}, {'mechanic_id': 'mech_156', 'service_type': 'Oil Change', 'rating': 4.6}, {'mechanic_id': 'mech_291', 'service_type': 'Brake Repair', 'rating': 3.7}, {'mechanic_id': 'mech_189', 'service_type': 'Engine Repair', 'rating': 4.9}, {'mechanic_id': 'mech_473', 'service_type': 'General Service', 'rating': 4.1}]"
user_2630,William Colon,Female,"{'lat': 29.935258, 'long': 72.453493}",Truck,['mech_453'],"[{'mechanic_id': 'mech_253', 'service_type': 'Transmission Repair', 'rating': 3.9}, {'mechanic_id': 'mech_338', 'service_type': 'Brake Repair', 'rating': 4.2}]"
user_2631,Jenna Burns,Male,"{'lat': 28.341817, 'long': 72.347441}",Electric Vehicle,"['mech_383', 'mech_317']","[{'mechanic_id': 'mech_157', 'service_type': 'Transmission Repair', 'rating': 4.4}, {'mechanic_id': 'mech_323', 'service_type': 'Tire Replacement', 'rating': 3.9}, {'mechanic_id': 'mech_464', 'service_type': 'AC Service', 'rating': 3.9}, {'mechanic_id': 'mech_186', 'service_type': 'Battery Change', 'rating': 3.5}, {'mechanic_id': 'mech_208', 'service_type': 'Wheel Alignment', 'rating': 4.2}, {'mechanic_id': 'mech_362', 'service_type': 'Oil Change', 'rating': 5.0}, {'mechanic_id': 'mech_64', 'service_type': 'Wheel Alignment', 'rating': 4.5}]"
user_2632,Travis Harris,Female,"{'lat': 27.940857, 'long': 77.652318}",Truck,"['mech_258', 'mech_348', 'mech_266', 'mech_8', 'mech_429']","[{'mechanic_id': 'mech_37', 'service_type': 'Brake Repair', 'rating': 3.5}, {'mechanic_id': 'mech_315', 'service_type': 'Tire Replacement', 'rating': 3.6}, {'mechanic_id': 'mech_152', 'service_type': 'Engine Repair', 'rating': 3.0}, {'mechanic_id': 'mech_24', 'service_type': 'Transmission Repair', 'rating': 4.8}, {'mechanic_id': 'mech_467', 'service_type': 'AC Service', 'rating': 3.6}, {'mechanic_id': 'mech_126', 'service_type': 'Oil Change', 'rating': 4.0}, {'mechanic_id': 'mech_390', 'service_type': 'Transmission Repair', 'rating': 4.8}, {'mechanic_id': 'mech_110', 'service_type': 'AC Service', 'rating': 3.6}]"
user_2633,Erik Wilson,Female,"{'lat': 22.101498, 'long': 78.109516}",Truck,"['mech_428', 'mech_159', 'mech_253']","[{'mechanic_id': 'mech_92', 'service_type': 'Battery Change', 'rating': 3.0}, {'mechanic_id': 'mech_465', 'service_type': 'Tire Replacement', 'rating': 4.1}]"
user_2634,Elizabeth Mcdonald,Other,"{'lat': 25.719781, 'long': 71.750321}",Bike,['mech_498'],"[{'mechanic_id': 'mech_426', 'service_type': 'Tire Replacement', 'rating': 3.4}]"
user_2635,Kelly Elliott,Male,"{'lat': 20.126848, 'long': 75.588349}",Car,"['mech_385', 'mech_349', 'mech_280', 'mech_38', 'mech_95']","[{'mechanic_id': 'mech_162', 'service_type': 'Wheel Alignment', 'rating': 3.6}, {'mechanic_id': 'mech_291', 'service_type': 'Suspension Fix', 'rating': 4.5}, {'mechanic_id': 'mech_480', 'service_type': 'Engine Repair', 'rating': 4.9}, {'mechanic_id': 'mech_153', 'service_type': 'Transmission Repair', 'rating': 3.3}]"
user_2636,Paul Bowen,Other,"{'lat': 27.347267, 'long': 78.520667}",Bike,"['mech_233', 'mech_9', 'mech_457']","[{'mechanic_id': 'mech_301', 'service_type': 'General Service', 'rating': 4.5}, {'mechanic_id': 'mech_260', 'service_type': 'Transmission Repair', 'rating': 4.9}]"
user_2637,Heather Delgado,Other,"{'lat': 26.439173, 'long': 76.493089}",Truck,"['mech_208', 'mech_134', 'mech_43', 'mech_288']","[{'mechanic_id': 'mech_166', 'service_type': 'Battery Change', 'rating': 4.3}, {'mechanic_id': 'mech_192', 'service_type': 'Wheel Alignment', 'rating': 3.5}, {'mechanic_id': 'mech_150', 'service_type': 'Tire Replacement', 'rating': 3.5}, {'mechanic_id': 'mech_307', 'service_type': 'Engine Repair', 'rating': 3.9}, {'mechanic_id': 'mech_280', 'service_type': 'Suspension Fix', 'rating': 4.1}, {'mechanic_id': 'mech_84', 'service_type': 'Wheel Alignment', 'rating': 3.3}, {'mechanic_id': 'mech_353', 'service_type': 'Brake Repair', 'rating': 4.5}, {'mechanic_id': 'mech_384', 'service_type': 'General Service', 'rating': 3.1}, {'mechanic_id': 'mech_287', 'service_type': 'Brake Repair', 'rating': 3.8}, {'mechanic_id': 'mech_239', 'service_type': 'Battery Change', 'rating': 3.8}]"
user_2638,Donald Tran,Other,"{'lat': 26.835871, 'long': 70.855456}",Truck,['mech_311'],"[{'mechanic_id': 'mech_41', 'service_type': 'General Service', 'rating': 4.9}, {'mechanic_id': 'mech_19', 'service_type': 'Engine Repair', 'rating': 4.2}, {'mechanic_id': 'mech_363', 'service_type': 'Suspension Fix', 'rating': 3.6}, {'mechanic_id': 'mech_430', 'service_type': 'Suspension Fix', 'rating': 3.5}, {'mechanic_id': 'mech_197', 'service_type': 'Oil Change', 'rating': 3.3}, {'mechanic_id': 'mech_465', 'service_type': 'Suspension Fix', 'rating': 5.0}, {'mechanic_id': 'mech_317', 'service_type': 'Transmission Repair', 'rating': 4.7}, {'mechanic_id': 'mech_208', 'service_type': 'Engine Repair', 'rating': 3.7}]"
user_2639,Michael Morrison,Male,"{'lat': 29.261971, 'long': 71.455657}",Truck,['mech_253'],"[{'mechanic_id': 'mech_210', 'service_type': 'Oil Change', 'rating': 3.4}, {'mechanic_id': 'mech_177', 'service_type': 'Wheel Alignment', 'rating': 3.3}, {'mechanic_id': 'mech_284', 'service_type': 'AC Service', 'rating': 5.0}, {'mechanic_id': 'mech_285', 'service_type': 'AC Service', 'rating': 3.3}, {'mechanic_id': 'mech_96', 'service_type': 'Battery Change', 'rating': 3.5}]"
user_2640,Candice Mcintosh,Male,"{'lat': 23.435888, 'long': 71.172512}",Electric Vehicle,['mech_228'],"[{'mechanic_id': 'mech_132', 'service_type': 'Wheel Alignment', 'rating': 3.5}, {'mechanic_id': 'mech_77', 'service_type': 'Transmission Repair', 'rating': 4.5}, {'mechanic_id': 'mech_192', 'service_type': 'Wheel Alignment', 'rating': 3.6}, {'mechanic_id': 'mech_98', 'service_type': 'Battery Change', 'rating': 3.3}, {'mechanic_id': 'mech_159', 'service_type': 'AC Service', 'rating': 5.0}, {'mechanic_id': 'mech_158', 'service_type': 'Engine Repair', 'rating': 4.5}, {'mechanic_id': 'mech_375', 'service_type': 'Transmission Repair', 'rating': 3.9}]"
user_2641,Justin Chavez PhD,Male,"{'lat': 27.256381, 'long': 79.604273}",Truck,['mech_221'],"[{'mechanic_id': 'mech_471', 'service_type': 'Battery Change', 'rating': 3.5}]"
user_2642,Sarah Marquez,Male,"{'lat': 29.813406, 'long': 77.795202}",Bike,"['mech_307', 'mech_37', 'mech_93', 'mech_102', 'mech_229']","[{'mechanic_id': 'mech_213', 'service_type': 'Suspension Fix', 'rating': 4.8}, {'mechanic_id': 'mech_165', 'service_type': 'General Service', 'rating': 3.2}, {'mechanic_id': 'mech_116', 'service_type': 'Oil Change', 'rating': 3.5}, {'mechanic_id': 'mech_412', 'service_type': 'Transmission Repair', 'rating': 4.1}, {'mechanic_id': 'mech_100', 'service_type': 'Suspension Fix', 'rating': 3.3}, {'mechanic_id': 'mech_23', 'service_type': 'Transmission Repair', 'rating': 4.9}, {'mechanic_id': 'mech_486', 'service_type': 'Brake Repair', 'rating': 3.7}]"
user_2643,Victor Long,Male,"{'lat': 27.954603, 'long': 70.870888}",Electric Vehicle,"['mech_347', 'mech_220']","[{'mechanic_id': 'mech_88', 'service_type': 'General Service', 'rating': 3.6}, {'mechanic_id': 'mech_366', 'service_type': 'Engine Repair', 'rating': 4.0}, {'mechanic_id': 'mech_297', 'service_type': 'Brake Repair', 'rating': 4.4}, {'mechanic_id': 'mech_88', 'service_type': 'General Service', 'rating': 3.7}, {'mechanic_id': 'mech_430', 'service_type': 'Tire Replacement', 'rating': 4.2}, {'mechanic_id': 'mech_211', 'service_type': 'General Service', 'rating': 3.6}, {'mechanic_id': 'mech_136', 'service_type': 'Wheel Alignment', 'rating': 3.8}, {'mechanic_id': 'mech_25', 'service_type': 'Battery Change', 'rating': 4.2}, {'mechanic_id': 'mech_476', 'service_type': 'Oil Change', 'rating': 4.1}]"
user_2644,David Underwood,Other,"{'lat': 24.316797, 'long': 74.374843}",Electric Vehicle,['mech_220'],"[{'mechanic_id': 'mech_143', 'service_type': 'Suspension Fix', 'rating': 3.0}]"
user_2645,Gina Diaz,Female,"{'lat': 23.005238, 'long': 71.170941}",Car,"['mech_188', 'mech_224', 'mech_372', 'mech_350']","[{'mechanic_id': 'mech_337', 'service_type': 'Oil Change', 'rating': 4.1}, {'mechanic_id': 'mech_435', 'service_type': 'Engine Repair', 'rating': 3.5}, {'mechanic_id': 'mech_171', 'service_type': 'Oil Change', 'rating': 4.7}, {'mechanic_id': 'mech_193', 'service_type': 'Engine Repair', 'rating': 3.3}, {'mechanic_id': 'mech_185', 'service_type': 'Tire Replacement', 'rating': 3.9}, {'mechanic_id': 'mech_419', 'service_type': 'Oil Change', 'rating': 4.9}, {'mechanic_id': 'mech_282', 'service_type': 'Suspension Fix', 'rating': 4.6}, {'mechanic_id': 'mech_17', 'service_type': 'General Service', 'rating': 3.6}]"
user_2646,Bruce Fisher,Male,"{'lat': 27.117314, 'long': 77.946388}",Electric Vehicle,['mech_115'],"[{'mechanic_id': 'mech_177', 'service_type': 'General Service', 'rating': 3.8}]"
user_2647,Jordan Lang,Female,"{'lat': 29.067623, 'long': 72.373509}",Electric Vehicle,"['mech_118', 'mech_488', 'mech_252', 'mech_486']","[{'mechanic_id': 'mech_9', 'service_type': 'Engine Repair', 'rating': 3.6}, {'mechanic_id': 'mech_91', 'service_type': 'General Service', 'rating': 4.8}, {'mechanic_id': 'mech_192', 'service_type': 'AC Service', 'rating': 3.6}, {'mechanic_id': 'mech_70', 'service_type': 'Oil Change', 'rating': 4.7}, {'mechanic_id': 'mech_60', 'service_type': 'Tire Replacement', 'rating': 4.6}, {'mechanic_id': 'mech_418', 'service_type': 'General Service', 'rating': 4.9}, {'mechanic_id': 'mech_58', 'service_type': 'Transmission Repair', 'rating': 4.2}, {'mechanic_id': 'mech_188', 'service_type': 'General Service', 'rating': 3.7}, {'mechanic_id': 'mech_42', 'service_type': 'Tire Replacement', 'rating': 3.5}]"
user_2648,Crystal Grant,Male,"{'lat': 24.308842, 'long': 76.979364}",Truck,"['mech_313', 'mech_295', 'mech_220', 'mech_364']","[{'mechanic_id': 'mech_425', 'service_type': 'Engine Repair', 'rating': 3.1}, {'mechanic_id': 'mech_355', 'service_type': 'Suspension Fix', 'rating': 3.7}, {'mechanic_id': 'mech_332', 'service_type': 'Tire Replacement', 'rating': 3.0}, {'mechanic_id': 'mech_498', 'service_type': 'Brake Repair', 'rating': 4.8}, {'mechanic_id': 'mech_328', 'service_type': 'General Service', 'rating': 4.4}]"
user_2649,Megan Orozco,Female,"{'lat': 29.414436, 'long': 78.79775}",Car,['mech_85'],"[{'mechanic_id': 'mech_452', 'service_type': 'Suspension Fix', 'rating': 3.8}, {'mechanic_id': 'mech_434', 'service_type': 'General Service', 'rating': 3.4}, {'mechanic_id': 'mech_276', 'service_type': 'Transmission Repair', 'rating': 4.1}, {'mechanic_id': 'mech_422', 'service_type': 'AC Service', 'rating': 3.5}, {'mechanic_id': 'mech_428', 'service_type': 'AC Service', 'rating': 3.2}, {'mechanic_id': 'mech_147', 'service_type': 'Battery Change', 'rating': 4.7}, {'mechanic_id': 'mech_377', 'service_type': 'Transmission Repair', 'rating': 4.4}, {'mechanic_id': 'mech_286', 'service_type': 'Battery Change', 'rating': 3.4}, {'mechanic_id': 'mech_230', 'service_type': 'Battery Change', 'rating': 4.1}]"
user_2650,Sara Jimenez,Female,"{'lat': 20.554567, 'long': 76.047597}",Truck,['mech_448'],"[{'mechanic_id': 'mech_355', 'service_type': 'Brake Repair', 'rating': 3.4}, {'mechanic_id': 'mech_198', 'service_type': 'Brake Repair', 'rating': 3.8}, {'mechanic_id': 'mech_125', 'service_type': 'AC Service', 'rating': 5.0}, {'mechanic_id': 'mech_319', 'service_type': 'AC Service', 'rating': 4.9}, {'mechanic_id': 'mech_440', 'service_type': 'Transmission Repair', 'rating': 3.9}, {'mechanic_id': 'mech_289', 'service_type': 'Oil Change', 'rating': 3.5}]"
user_2651,Christy Williams,Male,"{'lat': 20.285654, 'long': 74.44008}",Car,"['mech_120', 'mech_77', 'mech_319']","[{'mechanic_id': 'mech_402', 'service_type': 'Transmission Repair', 'rating': 4.2}, {'mechanic_id': 'mech_151', 'service_type': 'Brake Repair', 'rating': 3.4}, {'mechanic_id': 'mech_239', 'service_type': 'Transmission Repair', 'rating': 3.7}, {'mechanic_id': 'mech_261', 'service_type': 'AC Service', 'rating': 4.9}, {'mechanic_id': 'mech_203', 'service_type': 'Transmission Repair', 'rating': 3.3}, {'mechanic_id': 'mech_272', 'service_type': 'Suspension Fix', 'rating': 4.3}, {'mechanic_id': 'mech_314', 'service_type': 'Transmission Repair', 'rating': 4.7}]"
user_2652,Alejandra Marks,Female,"{'lat': 29.995159, 'long': 74.911621}",Bike,['mech_376'],"[{'mechanic_id': 'mech_114', 'service_type': 'Brake Repair', 'rating': 3.6}, {'mechanic_id': 'mech_471', 'service_type': 'Battery Change', 'rating': 3.3}, {'mechanic_id': 'mech_77', 'service_type': 'Battery Change', 'rating': 3.3}, {'mechanic_id': 'mech_46', 'service_type': 'Brake Repair', 'rating': 3.8}]"
user_2653,Jennifer Lawson,Male,"{'lat': 22.738195, 'long': 71.576375}",Bike,"['mech_154', 'mech_341', 'mech_6']","[{'mechanic_id': 'mech_253', 'service_type': 'Suspension Fix', 'rating': 4.7}, {'mechanic_id': 'mech_365', 'service_type': 'Suspension Fix', 'rating': 3.3}, {'mechanic_id': 'mech_266', 'service_type': 'Tire Replacement', 'rating': 3.9}, {'mechanic_id': 'mech_386', 'service_type': 'Suspension Fix', 'rating': 3.1}, {'mechanic_id': 'mech_167', 'service_type': 'Brake Repair', 'rating': 5.0}, {'mechanic_id': 'mech_429', 'service_type': 'General Service', 'rating': 3.6}, {'mechanic_id': 'mech_223', 'service_type': 'AC Service', 'rating': 3.1}]"
user_2654,Andrew Hernandez,Female,"{'lat': 27.80598, 'long': 77.41868}",Car,"['mech_7', 'mech_414', 'mech_131', 'mech_217']","[{'mechanic_id': 'mech_471', 'service_type': 'Suspension Fix', 'rating': 4.0}, {'mechanic_id': 'mech_11', 'service_type': 'Suspension Fix', 'rating': 4.1}, {'mechanic_id': 'mech_478', 'service_type': 'Wheel Alignment', 'rating': 3.2}, {'mechanic_id': 'mech_168', 'service_type': 'General Service', 'rating': 3.6}, {'mechanic_id': 'mech_175', 'service_type': 'General Service', 'rating': 4.8}, {'mechanic_id': 'mech_112', 'service_type': 'Brake Repair', 'rating': 3.5}, {'mechanic_id': 'mech_327', 'service_type': 'Oil Change', 'rating': 3.6}, {'mechanic_id': 'mech_45', 'service_type': 'Oil Change', 'rating': 4.9}, {'mechanic_id': 'mech_496', 'service_type': 'General Service', 'rating': 4.0}, {'mechanic_id': 'mech_478', 'service_type': 'AC Service', 'rating': 3.5}]"
